2023-12-13T20:05:43.508Z|00142|dpif_netdev|INFO|Extended stats: insertions: 30 deletions: 0 total-flows: 32 packets: 70059 subtables: 4.197214 upcalls: 30 upcall-avg-us: 16.48 dfc-us: 15096.58 fastpath-us: 20067.59 execute-us: 11337.60 dpcls-us: 14688.21 lookup-us: 12.15 
2023-12-13T20:05:44.509Z|00143|dpif_netdev|INFO|Extended stats: insertions: 2 deletions: 0 total-flows: 34 packets: 72663 subtables: 4.141516 upcalls: 2 upcall-avg-us: 22.77 dfc-us: 15130.03 fastpath-us: 18651.56 execute-us: 10702.46 dpcls-us: 14347.20 lookup-us: 0.78 
2023-12-13T20:05:44.696Z|00144|poll_loop|INFO|Dropped 51098 log messages in last 200 seconds (most recently, 197 seconds ago) due to excessive rate
2023-12-13T20:05:44.696Z|00145|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.696Z|00146|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.696Z|00147|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.696Z|00148|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.697Z|00149|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.697Z|00150|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.697Z|00151|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.697Z|00152|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.697Z|00153|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:44.697Z|00154|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (69% CPU usage)
2023-12-13T20:05:45.508Z|00155|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 34 packets: 69187 subtables: 4.121881 upcalls: 0 upcall-avg-us: -nan dfc-us: 15266.35 fastpath-us: 18732.89 execute-us: 11244.40 dpcls-us: 13982.21 lookup-us: 0.00 
